res_id,res_respuesta,usr_correo,mus_id,preguntas_preg_id,encuesta_enc_cve
4846,3,lalonso@example.com,1337,1,1
4847,0,lalonso@example.com,1337,2,1
4848,0,lalonso@example.com,1337,3,1
4849,1,lalonso@example.com,1337,4,1
4850,1,lalonso@example.com,1337,5,1
4851,5,holguinasuncion@example.com,1337,1,1
4852,0,holguinasuncion@example.com,1337,2,1
4853,0,holguinasuncion@example.com,1337,3,1
4854,2,holguinasuncion@example.com,1337,4,1
4855,2,holguinasuncion@example.com,1337,5,1
4856,3,raquel03@example.org,1337,1,1
4857,1,raquel03@example.org,1337,2,1
4858,0,raquel03@example.org,1337,3,1
4859,1,raquel03@example.org,1337,4,1
4860,2,raquel03@example.org,1337,5,1
4861,3,rodolfo82@example.org,1337,1,1
4862,1,rodolfo82@example.org,1337,2,1
4863,1,rodolfo82@example.org,1337,3,1
4864,1,rodolfo82@example.org,1337,4,1
4865,2,rodolfo82@example.org,1337,5,1
4866,4,mariano37@example.com,1337,1,1
4867,0,mariano37@example.com,1337,2,1
4868,0,mariano37@example.com,1337,3,1
4869,3,mariano37@example.com,1337,4,1
4870,3,mariano37@example.com,1337,5,1
4871,3,cesarbatista@example.net,1337,1,1
4872,1,cesarbatista@example.net,1337,2,1
4873,1,cesarbatista@example.net,1337,3,1
4874,1,cesarbatista@example.net,1337,4,1
4875,2,cesarbatista@example.net,1337,5,1
4876,5,vergaraadalberto@example.org,1337,1,1
4877,0,vergaraadalberto@example.org,1337,2,1
4878,0,vergaraadalberto@example.org,1337,3,1
4879,2,vergaraadalberto@example.org,1337,4,1
4880,3,vergaraadalberto@example.org,1337,5,1
4881,3,tsosa@example.net,1337,1,1
4882,1,tsosa@example.net,1337,2,1
4883,0,tsosa@example.net,1337,3,1
4884,3,tsosa@example.net,1337,4,1
4885,2,tsosa@example.net,1337,5,1
4886,2,centenodiego@example.net,1337,1,1
4887,0,centenodiego@example.net,1337,2,1
4888,1,centenodiego@example.net,1337,3,1
4889,3,centenodiego@example.net,1337,4,1
4890,1,centenodiego@example.net,1337,5,1
4891,3,emilia50@example.net,1337,1,1
4892,0,emilia50@example.net,1337,2,1
4893,0,emilia50@example.net,1337,3,1
4894,1,emilia50@example.net,1337,4,1
4895,2,emilia50@example.net,1337,5,1
4896,4,mamador@example.com,1337,1,1
4897,0,mamador@example.com,1337,2,1
4898,1,mamador@example.com,1337,3,1
4899,2,mamador@example.com,1337,4,1
4900,3,mamador@example.com,1337,5,1
4901,4,tomas41@example.net,1337,1,1
4902,0,tomas41@example.net,1337,2,1
4903,1,tomas41@example.net,1337,3,1
4904,1,tomas41@example.net,1337,4,1
4905,1,tomas41@example.net,1337,5,1
4906,3,luis-manuel57@example.com,1337,1,1
4907,1,luis-manuel57@example.com,1337,2,1
4908,0,luis-manuel57@example.com,1337,3,1
4909,1,luis-manuel57@example.com,1337,4,1
4910,1,luis-manuel57@example.com,1337,5,1
4911,4,karinaquesada@example.org,1337,1,1
4912,0,karinaquesada@example.org,1337,2,1
4913,1,karinaquesada@example.org,1337,3,1
4914,3,karinaquesada@example.org,1337,4,1
4915,1,karinaquesada@example.org,1337,5,1
4916,4,luis-miguel95@example.org,1337,1,1
4917,1,luis-miguel95@example.org,1337,2,1
4918,1,luis-miguel95@example.org,1337,3,1
4919,4,luis-miguel95@example.org,1337,4,1
4920,3,luis-miguel95@example.org,1337,5,1
4921,5,menapilar@example.net,1337,1,1
4922,0,menapilar@example.net,1337,2,1
4923,1,menapilar@example.net,1337,3,1
4924,1,menapilar@example.net,1337,4,1
4925,2,menapilar@example.net,1337,5,1
4926,4,rebeca85@example.org,1337,1,1
4927,0,rebeca85@example.org,1337,2,1
4928,0,rebeca85@example.org,1337,3,1
4929,4,rebeca85@example.org,1337,4,1
4930,2,rebeca85@example.org,1337,5,1
4931,4,itzelcepeda@example.net,1337,1,1
4932,1,itzelcepeda@example.net,1337,2,1
4933,0,itzelcepeda@example.net,1337,3,1
4934,1,itzelcepeda@example.net,1337,4,1
4935,2,itzelcepeda@example.net,1337,5,1
4936,3,wjurado@example.com,1337,1,1
4937,0,wjurado@example.com,1337,2,1
4938,0,wjurado@example.com,1337,3,1
4939,4,wjurado@example.com,1337,4,1
4940,2,wjurado@example.com,1337,5,1
4941,5,oalmonte@example.org,1337,1,1
4942,0,oalmonte@example.org,1337,2,1
4943,1,oalmonte@example.org,1337,3,1
4944,2,oalmonte@example.org,1337,4,1
4945,3,oalmonte@example.org,1337,5,1
4946,3,pchavarria@example.com,1337,1,1
4947,1,pchavarria@example.com,1337,2,1
4948,0,pchavarria@example.com,1337,3,1
4949,1,pchavarria@example.com,1337,4,1
4950,2,pchavarria@example.com,1337,5,1
4951,2,tvillagomez@example.net,1337,1,1
4952,1,tvillagomez@example.net,1337,2,1
4953,1,tvillagomez@example.net,1337,3,1
4954,3,tvillagomez@example.net,1337,4,1
4955,2,tvillagomez@example.net,1337,5,1
4956,3,helenaestrada@example.com,1337,1,1
4957,0,helenaestrada@example.com,1337,2,1
4958,0,helenaestrada@example.com,1337,3,1
4959,4,helenaestrada@example.com,1337,4,1
4960,1,helenaestrada@example.com,1337,5,1
4961,4,delia78@example.com,1337,1,1
4962,0,delia78@example.com,1337,2,1
4963,0,delia78@example.com,1337,3,1
4964,1,delia78@example.com,1337,4,1
4965,3,delia78@example.com,1337,5,1
4966,2,isabelrosales@example.com,1337,1,1
4967,0,isabelrosales@example.com,1337,2,1
4968,0,isabelrosales@example.com,1337,3,1
4969,3,isabelrosales@example.com,1337,4,1
4970,1,isabelrosales@example.com,1337,5,1
4971,5,ffonseca@example.net,1337,1,1
4972,1,ffonseca@example.net,1337,2,1
4973,0,ffonseca@example.net,1337,3,1
4974,4,ffonseca@example.net,1337,4,1
4975,3,ffonseca@example.net,1337,5,1
4976,3,raulrosas@example.org,1337,1,1
4977,1,raulrosas@example.org,1337,2,1
4978,0,raulrosas@example.org,1337,3,1
4979,1,raulrosas@example.org,1337,4,1
4980,3,raulrosas@example.org,1337,5,1
4981,2,psaldivar@example.com,1337,1,1
4982,0,psaldivar@example.com,1337,2,1
4983,0,psaldivar@example.com,1337,3,1
4984,3,psaldivar@example.com,1337,4,1
4985,3,psaldivar@example.com,1337,5,1
4986,5,jose-mariacollado@example.net,1337,1,1
4987,1,jose-mariacollado@example.net,1337,2,1
4988,1,jose-mariacollado@example.net,1337,3,1
4989,4,jose-mariacollado@example.net,1337,4,1
4990,3,jose-mariacollado@example.net,1337,5,1
4991,4,regaladomaximiliano@example.com,1337,1,1
4992,0,regaladomaximiliano@example.com,1337,2,1
4993,1,regaladomaximiliano@example.com,1337,3,1
4994,3,regaladomaximiliano@example.com,1337,4,1
4995,1,regaladomaximiliano@example.com,1337,5,1
4996,2,luisaalcantar@example.com,1337,1,1
4997,0,luisaalcantar@example.com,1337,2,1
4998,0,luisaalcantar@example.com,1337,3,1
4999,4,luisaalcantar@example.com,1337,4,1
5000,1,luisaalcantar@example.com,1337,5,1
5001,2,modesto43@example.org,757,1,1
5002,1,modesto43@example.org,757,2,1
5003,1,modesto43@example.org,757,3,1
5004,2,modesto43@example.org,757,4,1
5005,3,modesto43@example.org,757,5,1
5006,4,teresa91@example.org,757,1,1
5007,0,teresa91@example.org,757,2,1
5008,1,teresa91@example.org,757,3,1
5009,3,teresa91@example.org,757,4,1
5010,1,teresa91@example.org,757,5,1
5011,2,aracelide-leon@example.org,757,1,1
5012,0,aracelide-leon@example.org,757,2,1
5013,1,aracelide-leon@example.org,757,3,1
5014,4,aracelide-leon@example.org,757,4,1
5015,2,aracelide-leon@example.org,757,5,1
5016,4,oscarbetancourt@example.com,757,1,1
5017,0,oscarbetancourt@example.com,757,2,1
5018,1,oscarbetancourt@example.com,757,3,1
5019,3,oscarbetancourt@example.com,757,4,1
5020,2,oscarbetancourt@example.com,757,5,1
5021,2,normavillareal@example.net,757,1,1
5022,1,normavillareal@example.net,757,2,1
5023,0,normavillareal@example.net,757,3,1
5024,3,normavillareal@example.net,757,4,1
5025,2,normavillareal@example.net,757,5,1
5026,3,roybalestela@example.net,757,1,1
5027,0,roybalestela@example.net,757,2,1
5028,0,roybalestela@example.net,757,3,1
5029,2,roybalestela@example.net,757,4,1
5030,3,roybalestela@example.net,757,5,1
5031,2,ysamaniego@example.org,757,1,1
5032,1,ysamaniego@example.org,757,2,1
5033,0,ysamaniego@example.org,757,3,1
5034,1,ysamaniego@example.org,757,4,1
5035,1,ysamaniego@example.org,757,5,1
5036,2,adelaroybal@example.com,757,1,1
5037,1,adelaroybal@example.com,757,2,1
5038,0,adelaroybal@example.com,757,3,1
5039,2,adelaroybal@example.com,757,4,1
5040,3,adelaroybal@example.com,757,5,1
5041,5,gmadera@example.org,757,1,1
5042,1,gmadera@example.org,757,2,1
5043,0,gmadera@example.org,757,3,1
5044,4,gmadera@example.org,757,4,1
5045,3,gmadera@example.org,757,5,1
5046,2,irosas@example.com,757,1,1
5047,1,irosas@example.com,757,2,1
5048,0,irosas@example.com,757,3,1
5049,4,irosas@example.com,757,4,1
5050,2,irosas@example.com,757,5,1
5051,2,esther14@example.com,757,1,1
5052,0,esther14@example.com,757,2,1
5053,1,esther14@example.com,757,3,1
5054,4,esther14@example.com,757,4,1
5055,3,esther14@example.com,757,5,1
5056,2,paola60@example.org,757,1,1
5057,0,paola60@example.org,757,2,1
5058,0,paola60@example.org,757,3,1
5059,2,paola60@example.org,757,4,1
5060,1,paola60@example.org,757,5,1
5061,3,lorenzopuente@example.org,757,1,1
5062,0,lorenzopuente@example.org,757,2,1
5063,0,lorenzopuente@example.org,757,3,1
5064,2,lorenzopuente@example.org,757,4,1
5065,3,lorenzopuente@example.org,757,5,1
5066,5,ccandelaria@example.org,757,1,1
5067,0,ccandelaria@example.org,757,2,1
5068,1,ccandelaria@example.org,757,3,1
5069,4,ccandelaria@example.org,757,4,1
5070,3,ccandelaria@example.org,757,5,1
5071,2,ecalderon@example.net,757,1,1
5072,1,ecalderon@example.net,757,2,1
5073,0,ecalderon@example.net,757,3,1
5074,2,ecalderon@example.net,757,4,1
5075,1,ecalderon@example.net,757,5,1
5076,2,qapodaca@example.org,757,1,1
5077,1,qapodaca@example.org,757,2,1
5078,0,qapodaca@example.org,757,3,1
5079,1,qapodaca@example.org,757,4,1
5080,2,qapodaca@example.org,757,5,1
5081,5,valejandro@example.org,757,1,1
5082,0,valejandro@example.org,757,2,1
5083,1,valejandro@example.org,757,3,1
5084,2,valejandro@example.org,757,4,1
5085,3,valejandro@example.org,757,5,1
5086,3,esteban04@example.net,757,1,1
5087,0,esteban04@example.net,757,2,1
5088,0,esteban04@example.net,757,3,1
5089,4,esteban04@example.net,757,4,1
5090,3,esteban04@example.net,757,5,1
5091,3,granadoesparta@example.net,757,1,1
5092,1,granadoesparta@example.net,757,2,1
5093,0,granadoesparta@example.net,757,3,1
5094,1,granadoesparta@example.net,757,4,1
5095,1,granadoesparta@example.net,757,5,1
5096,4,del-rioabigail@example.org,757,1,1
5097,0,del-rioabigail@example.org,757,2,1
5098,0,del-rioabigail@example.org,757,3,1
5099,1,del-rioabigail@example.org,757,4,1
5100,3,del-rioabigail@example.org,757,5,1
5101,5,jgalarza@example.net,757,1,1
5102,0,jgalarza@example.net,757,2,1
5103,0,jgalarza@example.net,757,3,1
5104,2,jgalarza@example.net,757,4,1
5105,3,jgalarza@example.net,757,5,1
5106,5,qcolunga@example.com,757,1,1
5107,0,qcolunga@example.com,757,2,1
5108,0,qcolunga@example.com,757,3,1
5109,3,qcolunga@example.com,757,4,1
5110,2,qcolunga@example.com,757,5,1
5111,2,joaquinleon@example.net,757,1,1
5112,1,joaquinleon@example.net,757,2,1
5113,0,joaquinleon@example.net,757,3,1
5114,2,joaquinleon@example.net,757,4,1
5115,2,joaquinleon@example.net,757,5,1
5116,4,olivia36@example.org,757,1,1
5117,1,olivia36@example.org,757,2,1
5118,1,olivia36@example.org,757,3,1
5119,3,olivia36@example.org,757,4,1
5120,1,olivia36@example.org,757,5,1
5121,5,eloy78@example.net,757,1,1
5122,0,eloy78@example.net,757,2,1
5123,0,eloy78@example.net,757,3,1
5124,4,eloy78@example.net,757,4,1
5125,1,eloy78@example.net,757,5,1
5126,5,ivancasanova@example.com,757,1,1
5127,1,ivancasanova@example.com,757,2,1
5128,0,ivancasanova@example.com,757,3,1
5129,4,ivancasanova@example.com,757,4,1
5130,1,ivancasanova@example.com,757,5,1
5131,5,anel09@example.com,757,1,1
5132,0,anel09@example.com,757,2,1
5133,0,anel09@example.com,757,3,1
5134,3,anel09@example.com,757,4,1
5135,3,anel09@example.com,757,5,1
5136,2,caballerojulio@example.com,757,1,1
5137,0,caballerojulio@example.com,757,2,1
5138,1,caballerojulio@example.com,757,3,1
5139,3,caballerojulio@example.com,757,4,1
5140,2,caballerojulio@example.com,757,5,1
5141,4,rufinodelgadillo@example.com,757,1,1
5142,0,rufinodelgadillo@example.com,757,2,1
5143,0,rufinodelgadillo@example.com,757,3,1
5144,3,rufinodelgadillo@example.com,757,4,1
5145,2,rufinodelgadillo@example.com,757,5,1
5146,5,dulce55@example.com,757,1,1
5147,1,dulce55@example.com,757,2,1
5148,0,dulce55@example.com,757,3,1
5149,4,dulce55@example.com,757,4,1
5150,1,dulce55@example.com,757,5,1
5151,3,iglesiashoracio@example.net,757,1,1
5152,1,iglesiashoracio@example.net,757,2,1
5153,0,iglesiashoracio@example.net,757,3,1
5154,3,iglesiashoracio@example.net,757,4,1
5155,2,iglesiashoracio@example.net,757,5,1
5156,4,acordero@example.com,757,1,1
5157,0,acordero@example.com,757,2,1
5158,0,acordero@example.com,757,3,1
5159,2,acordero@example.com,757,4,1
5160,3,acordero@example.com,757,5,1
5161,4,sonia28@example.com,757,1,1
5162,0,sonia28@example.com,757,2,1
5163,0,sonia28@example.com,757,3,1
5164,3,sonia28@example.com,757,4,1
5165,1,sonia28@example.com,757,5,1
5166,3,fidel14@example.com,757,1,1
5167,0,fidel14@example.com,757,2,1
5168,0,fidel14@example.com,757,3,1
5169,4,fidel14@example.com,757,4,1
5170,3,fidel14@example.com,757,5,1
5171,4,rubyesparza@example.com,757,1,1
5172,0,rubyesparza@example.com,757,2,1
5173,1,rubyesparza@example.com,757,3,1
5174,3,rubyesparza@example.com,757,4,1
5175,3,rubyesparza@example.com,757,5,1
5176,5,javier96@example.org,757,1,1
5177,0,javier96@example.org,757,2,1
5178,1,javier96@example.org,757,3,1
5179,3,javier96@example.org,757,4,1
5180,3,javier96@example.org,757,5,1
5181,4,dgarza@example.com,757,1,1
5182,0,dgarza@example.com,757,2,1
5183,1,dgarza@example.com,757,3,1
5184,2,dgarza@example.com,757,4,1
5185,3,dgarza@example.com,757,5,1
5186,5,saldanasoledad@example.com,757,1,1
5187,0,saldanasoledad@example.com,757,2,1
5188,0,saldanasoledad@example.com,757,3,1
5189,1,saldanasoledad@example.com,757,4,1
5190,1,saldanasoledad@example.com,757,5,1
5191,4,gracielacordova@example.net,757,1,1
5192,1,gracielacordova@example.net,757,2,1
5193,1,gracielacordova@example.net,757,3,1
5194,4,gracielacordova@example.net,757,4,1
5195,1,gracielacordova@example.net,757,5,1
5196,2,ytorres@example.com,757,1,1
5197,1,ytorres@example.com,757,2,1
5198,0,ytorres@example.com,757,3,1
5199,4,ytorres@example.com,757,4,1
5200,3,ytorres@example.com,757,5,1
5201,3,rodolfo57@example.org,757,1,1
5202,0,rodolfo57@example.org,757,2,1
5203,0,rodolfo57@example.org,757,3,1
5204,3,rodolfo57@example.org,757,4,1
5205,3,rodolfo57@example.org,757,5,1
5206,5,avilaenrique@example.net,757,1,1
5207,0,avilaenrique@example.net,757,2,1
5208,0,avilaenrique@example.net,757,3,1
5209,3,avilaenrique@example.net,757,4,1
5210,3,avilaenrique@example.net,757,5,1
5211,3,genaro38@example.org,757,1,1
5212,0,genaro38@example.org,757,2,1
5213,1,genaro38@example.org,757,3,1
5214,3,genaro38@example.org,757,4,1
5215,1,genaro38@example.org,757,5,1
5216,5,camilonava@example.com,757,1,1
5217,1,camilonava@example.com,757,2,1
5218,1,camilonava@example.com,757,3,1
5219,1,camilonava@example.com,757,4,1
5220,3,camilonava@example.com,757,5,1
5221,4,maria-josepuga@example.com,757,1,1
5222,0,maria-josepuga@example.com,757,2,1
5223,0,maria-josepuga@example.com,757,3,1
5224,4,maria-josepuga@example.com,757,4,1
5225,1,maria-josepuga@example.com,757,5,1
5226,5,pcarvajal@example.net,757,1,1
5227,1,pcarvajal@example.net,757,2,1
5228,0,pcarvajal@example.net,757,3,1
5229,4,pcarvajal@example.net,757,4,1
5230,2,pcarvajal@example.net,757,5,1
5231,3,leonardochavarria@example.org,757,1,1
5232,0,leonardochavarria@example.org,757,2,1
5233,0,leonardochavarria@example.org,757,3,1
5234,4,leonardochavarria@example.org,757,4,1
5235,1,leonardochavarria@example.org,757,5,1
5236,4,jose-emilio94@example.org,757,1,1
5237,1,jose-emilio94@example.org,757,2,1
5238,1,jose-emilio94@example.org,757,3,1
5239,3,jose-emilio94@example.org,757,4,1
5240,3,jose-emilio94@example.org,757,5,1
5241,4,gsolorio@example.net,757,1,1
5242,0,gsolorio@example.net,757,2,1
5243,1,gsolorio@example.net,757,3,1
5244,1,gsolorio@example.net,757,4,1
5245,2,gsolorio@example.net,757,5,1
5246,2,madridserafin@example.net,757,1,1
5247,1,madridserafin@example.net,757,2,1
5248,0,madridserafin@example.net,757,3,1
5249,3,madridserafin@example.net,757,4,1
5250,1,madridserafin@example.net,757,5,1
5251,3,vmelgar@example.org,757,1,1
5252,0,vmelgar@example.org,757,2,1
5253,1,vmelgar@example.org,757,3,1
5254,2,vmelgar@example.org,757,4,1
5255,3,vmelgar@example.org,757,5,1
5256,2,ramosdaniela@example.org,757,1,1
5257,0,ramosdaniela@example.org,757,2,1
5258,1,ramosdaniela@example.org,757,3,1
5259,3,ramosdaniela@example.org,757,4,1
5260,3,ramosdaniela@example.org,757,5,1
5261,2,rosarioulloa@example.org,757,1,1
5262,1,rosarioulloa@example.org,757,2,1
5263,1,rosarioulloa@example.org,757,3,1
5264,1,rosarioulloa@example.org,757,4,1
5265,2,rosarioulloa@example.org,757,5,1
5266,2,luis-manuelpatino@example.net,757,1,1
5267,0,luis-manuelpatino@example.net,757,2,1
5268,1,luis-manuelpatino@example.net,757,3,1
5269,4,luis-manuelpatino@example.net,757,4,1
5270,2,luis-manuelpatino@example.net,757,5,1
5271,3,juan-carlos74@example.com,757,1,1
5272,0,juan-carlos74@example.com,757,2,1
5273,0,juan-carlos74@example.com,757,3,1
5274,1,juan-carlos74@example.com,757,4,1
5275,2,juan-carlos74@example.com,757,5,1
5276,4,lilia68@example.org,757,1,1
5277,0,lilia68@example.org,757,2,1
5278,1,lilia68@example.org,757,3,1
5279,2,lilia68@example.org,757,4,1
5280,2,lilia68@example.org,757,5,1
5281,3,xmeraz@example.net,757,1,1
5282,1,xmeraz@example.net,757,2,1
5283,1,xmeraz@example.net,757,3,1
5284,4,xmeraz@example.net,757,4,1
5285,2,xmeraz@example.net,757,5,1
5286,4,yzamora@example.org,757,1,1
5287,0,yzamora@example.org,757,2,1
5288,1,yzamora@example.org,757,3,1
5289,3,yzamora@example.org,757,4,1
5290,1,yzamora@example.org,757,5,1
5291,3,pinedaaldo@example.com,757,1,1
5292,0,pinedaaldo@example.com,757,2,1
5293,1,pinedaaldo@example.com,757,3,1
5294,3,pinedaaldo@example.com,757,4,1
5295,3,pinedaaldo@example.com,757,5,1
5296,5,gbriseno@example.net,757,1,1
5297,1,gbriseno@example.net,757,2,1
5298,0,gbriseno@example.net,757,3,1
5299,2,gbriseno@example.net,757,4,1
5300,3,gbriseno@example.net,757,5,1
5301,2,ttoro@example.com,757,1,1
5302,0,ttoro@example.com,757,2,1
5303,1,ttoro@example.com,757,3,1
5304,2,ttoro@example.com,757,4,1
5305,3,ttoro@example.com,757,5,1
5306,4,carrillodaniel@example.net,757,1,1
5307,1,carrillodaniel@example.net,757,2,1
5308,0,carrillodaniel@example.net,757,3,1
5309,3,carrillodaniel@example.net,757,4,1
5310,1,carrillodaniel@example.net,757,5,1
5311,3,frida66@example.net,757,1,1
5312,0,frida66@example.net,757,2,1
5313,1,frida66@example.net,757,3,1
5314,4,frida66@example.net,757,4,1
5315,2,frida66@example.net,757,5,1
5316,5,leonor86@example.com,757,1,1
5317,1,leonor86@example.com,757,2,1
5318,0,leonor86@example.com,757,3,1
5319,2,leonor86@example.com,757,4,1
5320,2,leonor86@example.com,757,5,1
5321,5,villegasvictor@example.org,757,1,1
5322,0,villegasvictor@example.org,757,2,1
5323,0,villegasvictor@example.org,757,3,1
5324,2,villegasvictor@example.org,757,4,1
5325,1,villegasvictor@example.org,757,5,1
5326,4,armando38@example.net,757,1,1
5327,0,armando38@example.net,757,2,1
5328,0,armando38@example.net,757,3,1
5329,1,armando38@example.net,757,4,1
5330,1,armando38@example.net,757,5,1
5331,5,omar70@example.com,757,1,1
5332,1,omar70@example.com,757,2,1
5333,1,omar70@example.com,757,3,1
5334,1,omar70@example.com,757,4,1
5335,1,omar70@example.com,757,5,1
5336,5,aangulo@example.com,757,1,1
5337,0,aangulo@example.com,757,2,1
5338,0,aangulo@example.com,757,3,1
5339,1,aangulo@example.com,757,4,1
5340,2,aangulo@example.com,757,5,1
5341,5,mgastelum@example.net,757,1,1
5342,0,mgastelum@example.net,757,2,1
5343,1,mgastelum@example.net,757,3,1
5344,1,mgastelum@example.net,757,4,1
5345,1,mgastelum@example.net,757,5,1
5346,2,lalonso@example.com,757,1,1
5347,1,lalonso@example.com,757,2,1
5348,1,lalonso@example.com,757,3,1
5349,1,lalonso@example.com,757,4,1
5350,1,lalonso@example.com,757,5,1
5351,4,holguinasuncion@example.com,757,1,1
5352,1,holguinasuncion@example.com,757,2,1
5353,0,holguinasuncion@example.com,757,3,1
5354,4,holguinasuncion@example.com,757,4,1
5355,3,holguinasuncion@example.com,757,5,1
5356,2,raquel03@example.org,757,1,1
5357,0,raquel03@example.org,757,2,1
5358,1,raquel03@example.org,757,3,1
5359,2,raquel03@example.org,757,4,1
5360,3,raquel03@example.org,757,5,1
5361,4,rodolfo82@example.org,757,1,1
5362,1,rodolfo82@example.org,757,2,1
5363,0,rodolfo82@example.org,757,3,1
5364,3,rodolfo82@example.org,757,4,1
5365,1,rodolfo82@example.org,757,5,1
5366,2,mariano37@example.com,757,1,1
5367,1,mariano37@example.com,757,2,1
5368,0,mariano37@example.com,757,3,1
5369,3,mariano37@example.com,757,4,1
5370,3,mariano37@example.com,757,5,1
5371,4,cesarbatista@example.net,757,1,1
5372,1,cesarbatista@example.net,757,2,1
